hour,day_of_week,month,is_weekend,is_peak_hour,time_period,event_type,event_cause,corridor_encoded,zone,is_high_priority,requires_road_closure_bool,is_planned,is_major_event,is_major_corridor,critical_situation,corridor_risk_score,zone_risk_score,hour_risk_score,impact_score
20.0,2.0,3.0,0,1,2,1,4,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.447240418980331,6.566666666666666
5.0,2.0,2.0,0,0,0,1,14,9,10,0,0,0,0,1,0,0.9324045395606709,0.45724888730673835,0.31882473823817253,8.066666666666666
9.0,2.0,2.0,0,1,0,1,14,5,10,0,0,0,0,0,0,0.9072017300123657,0.45724888730673835,0.26080390377568385,8.066666666666666
19.0,2.0,2.0,0,1,2,1,14,10,10,0,0,0,0,0,0,0.9324811106125915,0.45724888730673835,0.3591694297061343,8.066666666666666
19.0,2.0,2.0,0,1,2,1,14,1,10,0,0,0,0,1,0,0.9251563221485627,0.45724888730673835,0.3591694297061343,8.066666666666666
6.0,2.0,2.0,0,0,0,1,14,10,10,0,0,0,0,0,0,0.9324811106125915,0.45724888730673835,0.0,8.066666666666666
19.0,2.0,2.0,0,1,2,1,14,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.3591694297061343,6.066666666666666
20.0,2.0,3.0,0,1,2,1,4,10,10,0,0,0,0,1,0,0.9324811106125915,0.45724888730673835,0.447240418980331,8.566666666666666
20.0,2.0,3.0,0,1,2,1,4,10,10,0,0,0,0,1,0,0.9324811106125915,0.45724888730673835,0.447240418980331,8.566666666666666
20.0,2.0,3.0,0,1,2,1,14,9,10,0,0,0,0,1,0,0.9324045395606709,0.45724888730673835,0.447240418980331,8.066666666666666
19.0,2.0,2.0,0,1,2,1,14,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.3591694297061343,6.066666666666666
19.0,2.0,2.0,0,1,2,1,4,10,10,0,0,0,0,0,0,0.9324811106125915,0.45724888730673835,0.3591694297061343,8.566666666666666
19.0,2.0,2.0,0,1,2,1,7,10,10,0,0,0,0,0,0,0.9324811106125915,0.45724888730673835,0.3591694297061343,7.566666666666666
19.0,2.0,2.0,0,1,2,1,14,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.3591694297061343,6.066666666666666
20.0,2.0,3.0,0,1,2,1,14,3,10,0,0,0,0,0,0,0.9339609140723742,0.45724888730673835,0.447240418980331,8.066666666666666
18.0,2.0,2.0,0,1,2,1,14,4,10,0,0,0,0,1,0,1.0,0.45724888730673835,0.4905142371734916,8.066666666666666
20.0,2.0,2.0,0,1,2,1,14,10,10,0,0,0,0,0,0,0.9324811106125915,0.45724888730673835,0.447240418980331,8.066666666666666
21.0,2.0,3.0,0,0,3,1,7,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.16978680851927425,5.566666666666666
20.0,2.0,2.0,0,1,2,1,16,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.447240418980331,5.566666666666666
21.0,2.0,3.0,0,0,3,1,14,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.16978680851927425,6.066666666666666
21.0,2.0,3.0,0,0,3,0,9,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.16978680851927425,5.00297537037037
21.0,2.0,3.0,0,0,3,1,7,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.16978680851927425,5.566666666666666
19.0,2.0,3.0,0,1,2,1,14,1,10,0,0,0,0,1,0,0.9251563221485627,0.45724888730673835,0.3591694297061343,8.066666666666666
21.0,2.0,3.0,0,0,3,1,11,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.16978680851927425,5.066666666666666
21.0,2.0,2.0,0,0,3,1,14,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.16978680851927425,6.066666666666666
20.0,2.0,2.0,0,1,2,1,14,10,10,0,0,0,0,0,0,0.9324811106125915,0.45724888730673835,0.447240418980331,8.066666666666666
20.0,2.0,2.0,0,1,2,0,4,10,10,0,0,0,0,1,0,0.9324811106125915,0.45724888730673835,0.447240418980331,9.377884555555555
20.0,2.0,2.0,0,1,2,1,14,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.447240418980331,6.066666666666666
20.0,2.0,2.0,0,1,2,1,11,10,10,0,0,0,0,0,0,0.9324811106125915,0.45724888730673835,0.447240418980331,7.066666666666666
21.0,2.0,2.0,0,0,3,1,4,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.16978680851927425,6.566666666666666
21.0,2.0,2.0,0,0,3,1,14,10,10,0,0,0,0,1,0,0.9324811106125915,0.45724888730673835,0.16978680851927425,8.066666666666666
21.0,2.0,3.0,0,0,3,1,7,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.16978680851927425,5.566666666666666
20.0,2.0,2.0,0,1,2,1,14,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.447240418980331,6.066666666666666
11.0,2.0,1.0,0,0,0,0,4,10,10,0,0,0,0,0,0,0.9324811106125915,0.45724888730673835,0.32965886175976644,8.863632796296296
20.0,2.0,2.0,0,1,2,1,14,8,10,0,0,0,0,0,0,0.930798755013113,0.45724888730673835,0.447240418980331,8.066666666666666
19.0,2.0,2.0,0,1,2,1,14,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.3591694297061343,6.066666666666666
23.0,2.0,2.0,0,0,3,1,14,3,10,0,0,0,0,0,0,0.9339609140723742,0.45724888730673835,0.16014811867527132,8.066666666666666
0.0,3.0,2.0,0,0,3,1,14,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.34240750018414146,6.066666666666666
21.0,2.0,2.0,0,0,3,1,14,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.16978680851927425,6.066666666666666
22.0,2.0,2.0,0,0,3,1,14,5,10,0,0,0,0,0,0,0.9072017300123657,0.45724888730673835,0.05601946187784235,8.066666666666666
0.0,3.0,2.0,0,0,3,1,14,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.34240750018414146,6.066666666666666
20.0,2.0,2.0,0,1,2,1,14,7,10,0,0,0,0,0,0,0.9420339522820552,0.45724888730673835,0.447240418980331,8.066666666666666
20.0,2.0,2.0,0,1,2,1,3,6,10,0,0,0,0,0,0,0.9721947382822144,0.45724888730673835,0.447240418980331,8.066666666666666
20.0,2.0,2.0,0,1,2,1,14,10,10,0,0,0,0,0,0,0.9324811106125915,0.45724888730673835,0.447240418980331,8.066666666666666
0.0,3.0,2.0,0,0,3,1,2,4,10,0,0,0,0,1,0,1.0,0.45724888730673835,0.34240750018414146,9.066666666666666
22.0,2.0,3.0,0,0,3,1,14,4,10,0,0,0,0,1,0,1.0,0.45724888730673835,0.05601946187784235,8.066666666666666
20.0,2.0,2.0,0,1,2,1,14,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.447240418980331,6.066666666666666
22.0,2.0,3.0,0,0,3,1,14,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.05601946187784235,6.066666666666666
0.0,3.0,2.0,0,0,3,0,4,2,10,0,0,0,0,1,0,0.9187642325429349,0.45724888730673835,0.34240750018414146,8.778681666666667
23.0,2.0,3.0,0,0,3,1,16,10,10,0,0,0,0,0,0,0.9324811106125915,0.45724888730673835,0.16014811867527132,7.566666666666666
20.0,2.0,3.0,0,1,2,1,14,4,10,0,0,0,0,1,0,1.0,0.45724888730673835,0.447240418980331,8.066666666666666
21.0,2.0,3.0,0,0,3,1,14,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.16978680851927425,6.066666666666666
20.0,2.0,3.0,0,1,2,1,14,3,10,0,0,0,0,0,0,0.9339609140723742,0.45724888730673835,0.447240418980331,8.066666666666666
21.0,2.0,3.0,0,0,3,1,14,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.16978680851927425,6.066666666666666
23.0,2.0,3.0,0,0,3,1,16,10,10,0,0,0,0,0,0,0.9324811106125915,0.45724888730673835,0.16014811867527132,7.566666666666666
23.0,2.0,2.0,0,0,3,1,14,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.16014811867527132,6.066666666666666
0.0,3.0,2.0,0,0,3,1,14,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.34240750018414146,6.066666666666666
1.0,3.0,2.0,0,0,3,1,16,9,10,0,0,0,0,1,0,0.9324045395606709,0.45724888730673835,0.25832249661021756,7.566666666666666
1.0,3.0,2.0,0,0,3,1,14,10,10,0,0,0,0,0,0,0.9324811106125915,0.45724888730673835,0.25832249661021756,8.066666666666666
2.0,3.0,2.0,0,0,3,1,14,1,10,0,0,0,0,1,0,0.9251563221485627,0.45724888730673835,0.33548666826988777,8.066666666666666
2.0,3.0,2.0,0,0,3,1,14,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.33548666826988777,6.066666666666666
1.0,3.0,2.0,0,0,3,1,14,10,10,0,0,0,0,0,0,0.9324811106125915,0.45724888730673835,0.25832249661021756,8.066666666666666
23.0,2.0,3.0,0,0,3,1,14,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.16014811867527132,6.066666666666666
0.0,3.0,2.0,0,0,3,1,14,7,10,0,0,0,0,0,0,0.9420339522820552,0.45724888730673835,0.34240750018414146,8.066666666666666
21.0,2.0,3.0,0,0,3,1,14,1,10,0,0,0,0,1,0,0.9251563221485627,0.45724888730673835,0.16978680851927425,8.066666666666666
23.0,2.0,3.0,0,0,3,1,14,10,10,0,0,0,0,0,0,0.9324811106125915,0.45724888730673835,0.16014811867527132,8.066666666666666
0.0,3.0,3.0,0,0,3,1,6,3,10,0,0,0,0,0,0,0.9339609140723742,0.45724888730673835,0.34240750018414146,7.066666666666666
5.0,3.0,2.0,0,0,0,1,14,6,10,0,0,0,0,0,0,0.9721947382822144,0.45724888730673835,0.31882473823817253,8.066666666666666
5.0,3.0,2.0,0,0,0,1,4,10,10,0,0,0,0,0,0,0.9324811106125915,0.45724888730673835,0.31882473823817253,8.566666666666666
4.0,3.0,2.0,0,0,3,1,14,7,10,0,0,0,0,0,0,0.9420339522820552,0.45724888730673835,0.37654461993618576,8.066666666666666
5.0,3.0,2.0,0,0,0,1,14,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.31882473823817253,6.066666666666666
4.0,3.0,2.0,0,0,3,1,3,10,10,0,0,0,0,0,0,0.9324811106125915,0.45724888730673835,0.37654461993618576,8.066666666666666
4.0,3.0,2.0,0,0,3,1,14,2,10,0,0,0,0,1,0,0.9187642325429349,0.45724888730673835,0.37654461993618576,8.066666666666666
0.0,3.0,3.0,0,0,3,1,4,6,10,0,0,0,0,0,0,0.9721947382822144,0.45724888730673835,0.34240750018414146,8.566666666666666
23.0,2.0,3.0,0,0,3,1,14,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.16014811867527132,6.066666666666666
0.0,3.0,3.0,0,0,3,1,6,3,10,0,0,0,0,0,0,0.9339609140723742,0.45724888730673835,0.34240750018414146,7.066666666666666
1.0,3.0,3.0,0,0,3,1,14,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.25832249661021756,6.066666666666666
1.0,3.0,3.0,0,0,3,1,14,2,10,0,0,0,0,1,0,0.9187642325429349,0.45724888730673835,0.25832249661021756,8.066666666666666
1.0,3.0,3.0,0,0,3,1,7,7,10,0,0,0,0,0,0,0.9420339522820552,0.45724888730673835,0.25832249661021756,7.566666666666666
6.0,3.0,2.0,0,0,0,1,14,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.0,6.066666666666666
3.0,3.0,2.0,0,0,3,1,14,2,10,0,0,0,0,1,0,0.9187642325429349,0.45724888730673835,0.35726181648546884,8.066666666666666
4.0,3.0,2.0,0,0,3,1,14,3,10,0,0,0,0,0,0,0.9339609140723742,0.45724888730673835,0.37654461993618576,8.066666666666666
4.0,3.0,2.0,0,0,3,1,3,6,10,0,0,0,0,0,0,0.9721947382822144,0.45724888730673835,0.37654461993618576,8.066666666666666
6.0,3.0,2.0,0,0,0,1,14,10,10,0,0,0,0,0,0,0.9324811106125915,0.45724888730673835,0.0,8.066666666666666
6.0,3.0,2.0,0,0,0,1,6,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.0,5.066666666666666
8.0,3.0,2.0,0,1,0,1,14,10,10,0,0,0,0,0,0,0.9324811106125915,0.45724888730673835,0.2180368718058342,8.066666666666666
11.0,3.0,2.0,0,0,0,1,14,10,10,0,0,0,0,1,0,0.9324811106125915,0.45724888730673835,0.32965886175976644,8.066666666666666
1.0,3.0,3.0,0,0,3,1,14,10,10,0,0,0,0,0,0,0.9324811106125915,0.45724888730673835,0.25832249661021756,8.066666666666666
2.0,3.0,3.0,0,0,3,1,7,1,10,0,0,0,0,1,0,0.9251563221485627,0.45724888730673835,0.33548666826988777,7.566666666666666
4.0,3.0,3.0,0,0,3,1,7,2,10,0,0,0,0,1,0,0.9187642325429349,0.45724888730673835,0.37654461993618576,7.566666666666666
2.0,3.0,3.0,0,0,3,1,14,7,10,0,0,0,0,0,0,0.9420339522820552,0.45724888730673835,0.33548666826988777,8.066666666666666
12.0,3.0,2.0,0,0,1,0,4,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.26005228287160725,6.500699814814815
4.0,3.0,3.0,0,0,3,1,4,6,10,0,0,0,0,0,0,0.9721947382822144,0.45724888730673835,0.37654461993618576,8.566666666666666
4.0,3.0,3.0,0,0,3,1,7,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.37654461993618576,5.566666666666666
5.0,3.0,3.0,0,0,0,1,14,8,10,0,0,0,0,0,0,0.930798755013113,0.45724888730673835,0.31882473823817253,8.066666666666666
5.0,3.0,3.0,0,0,0,1,6,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.31882473823817253,5.066666666666666
5.0,3.0,3.0,0,0,0,1,14,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.31882473823817253,6.066666666666666
12.0,3.0,2.0,0,0,1,1,14,2,10,0,0,0,0,1,0,0.9187642325429349,0.45724888730673835,0.26005228287160725,8.066666666666666
13.0,3.0,2.0,0,0,1,0,4,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.6875362246470906,6.6339228703703705
19.0,3.0,2.0,0,1,2,1,4,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.3591694297061343,6.566666666666666
19.0,3.0,2.0,0,1,2,0,4,10,10,0,0,0,0,1,0,0.9324811106125915,0.45724888730673835,0.3591694297061343,9.493095907407408
12.0,3.0,2.0,0,0,1,1,14,2,10,0,0,0,0,1,0,0.9187642325429349,0.45724888730673835,0.26005228287160725,8.066666666666666
19.0,3.0,2.0,0,1,2,1,14,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.3591694297061343,6.066666666666666
6.0,3.0,3.0,0,0,0,1,7,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.0,5.566666666666666
5.0,1.0,3.0,0,0,0,0,4,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.31882473823817253,7.5
19.0,3.0,2.0,0,1,2,1,14,3,10,0,0,0,0,0,0,0.9339609140723742,0.45724888730673835,0.3591694297061343,8.066666666666666
6.0,3.0,3.0,0,0,0,1,14,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.0,6.066666666666666
19.0,3.0,2.0,0,1,2,1,14,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.3591694297061343,6.066666666666666
19.0,3.0,2.0,0,1,2,1,6,2,10,0,0,0,0,1,0,0.9187642325429349,0.45724888730673835,0.3591694297061343,7.066666666666666
21.0,3.0,2.0,0,0,3,1,14,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.16978680851927425,6.066666666666666
1.0,6.0,12.0,1,0,3,1,16,0,5,0,0,0,0,0,0,0.0,0.8683665913675302,0.25832249661021756,5.566666666666666
21.0,3.0,2.0,0,0,3,0,4,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.16978680851927425,6.768094314814815
23.0,3.0,2.0,0,0,3,1,14,3,10,0,0,0,0,0,0,0.9339609140723742,0.45724888730673835,0.16014811867527132,8.066666666666666
22.0,3.0,2.0,0,0,3,1,14,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.05601946187784235,6.066666666666666
1.0,4.0,2.0,0,0,3,1,3,6,10,0,0,0,0,0,0,0.9721947382822144,0.45724888730673835,0.25832249661021756,8.066666666666666
22.0,3.0,2.0,0,0,3,1,7,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.05601946187784235,5.566666666666666
22.0,3.0,2.0,0,0,3,1,7,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.05601946187784235,5.566666666666666
23.0,3.0,2.0,0,0,3,1,14,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.16014811867527132,6.066666666666666
1.0,4.0,2.0,0,0,3,1,14,6,10,0,0,0,0,0,0,0.9721947382822144,0.45724888730673835,0.25832249661021756,8.066666666666666
0.0,4.0,2.0,0,0,3,1,14,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.34240750018414146,6.066666666666666
0.0,4.0,2.0,0,0,3,1,14,10,10,0,0,0,0,0,0,0.9324811106125915,0.45724888730673835,0.34240750018414146,8.066666666666666
0.0,4.0,2.0,0,0,3,1,11,10,10,0,0,0,0,0,0,0.9324811106125915,0.45724888730673835,0.34240750018414146,7.066666666666666
1.0,4.0,2.0,0,0,3,1,14,10,10,0,0,0,0,1,0,0.9324811106125915,0.45724888730673835,0.25832249661021756,8.066666666666666
7.0,3.0,3.0,0,1,0,1,14,2,10,0,0,0,0,1,0,0.9187642325429349,0.45724888730673835,0.016071129169928446,8.066666666666666
22.0,3.0,2.0,0,0,3,1,7,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.05601946187784235,5.566666666666666
19.0,3.0,2.0,0,1,2,1,14,2,10,0,0,0,0,1,0,0.9187642325429349,0.45724888730673835,0.3591694297061343,8.066666666666666
19.0,3.0,1.0,0,1,2,1,7,5,10,0,0,0,0,0,0,0.9072017300123657,0.45724888730673835,0.3591694297061343,7.566666666666666
21.0,3.0,2.0,0,0,3,1,14,10,10,0,0,0,0,0,0,0.9324811106125915,0.45724888730673835,0.16978680851927425,8.066666666666666
22.0,3.0,2.0,0,0,3,0,4,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.05601946187784235,5.899943703703704
19.0,2.0,12.0,0,1,2,1,7,5,0,0,0,0,0,0,0,0.9072017300123657,0.8381169661547376,0.3591694297061343,7.566666666666666
19.0,2.0,12.0,0,1,2,1,7,5,0,0,0,0,0,0,0,0.9072017300123657,0.8381169661547376,0.3591694297061343,7.566666666666666
4.0,3.0,3.0,0,0,3,1,14,1,10,0,0,0,0,1,0,0.9251563221485627,0.45724888730673835,0.37654461993618576,8.066666666666666
3.0,4.0,2.0,0,0,3,1,11,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.35726181648546884,5.066666666666666
3.0,4.0,2.0,0,0,3,1,11,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.35726181648546884,5.066666666666666
3.0,4.0,2.0,0,0,3,1,14,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.35726181648546884,6.066666666666666
3.0,4.0,2.0,0,0,3,1,6,1,10,0,0,0,0,1,0,0.9251563221485627,0.45724888730673835,0.35726181648546884,7.066666666666666
3.0,4.0,2.0,0,0,3,1,6,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.35726181648546884,5.066666666666666
19.0,3.0,2.0,0,1,2,1,14,10,10,0,0,0,0,0,0,0.9324811106125915,0.45724888730673835,0.3591694297061343,8.066666666666666
2.0,4.0,2.0,0,0,3,1,14,10,10,0,0,0,0,1,0,0.9324811106125915,0.45724888730673835,0.33548666826988777,8.066666666666666
20.0,3.0,2.0,0,1,2,1,14,8,10,0,0,0,0,0,0,0.930798755013113,0.45724888730673835,0.447240418980331,8.066666666666666
4.0,3.0,3.0,0,0,3,1,3,10,10,0,0,0,0,0,0,0.9324811106125915,0.45724888730673835,0.37654461993618576,8.066666666666666
19.0,3.0,1.0,0,1,2,1,7,5,10,0,0,0,0,0,0,0.9072017300123657,0.45724888730673835,0.3591694297061343,7.566666666666666
4.0,3.0,3.0,0,0,3,1,14,10,10,0,0,0,0,0,0,0.9324811106125915,0.45724888730673835,0.37654461993618576,8.066666666666666
19.0,3.0,2.0,0,1,2,1,14,2,10,0,0,0,0,1,0,0.9187642325429349,0.45724888730673835,0.3591694297061343,8.066666666666666
19.0,3.0,2.0,0,1,2,1,14,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.3591694297061343,6.066666666666666
20.0,3.0,2.0,0,1,2,1,14,7,10,0,0,0,0,0,0,0.9420339522820552,0.45724888730673835,0.447240418980331,8.066666666666666
7.0,3.0,3.0,0,1,0,1,13,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.016071129169928446,5.566666666666666
6.0,3.0,3.0,0,0,0,1,14,8,10,0,0,0,0,0,0,0.930798755013113,0.45724888730673835,0.0,8.066666666666666
6.0,3.0,3.0,0,0,0,1,14,10,10,0,0,0,0,0,0,0.9324811106125915,0.45724888730673835,0.0,8.066666666666666
4.0,4.0,2.0,0,0,3,1,14,5,10,0,0,0,0,0,0,0.9072017300123657,0.45724888730673835,0.37654461993618576,8.066666666666666
7.0,3.0,3.0,0,1,0,1,14,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.016071129169928446,6.066666666666666
7.0,3.0,3.0,0,1,0,1,14,8,10,0,0,0,0,0,0,0.930798755013113,0.45724888730673835,0.016071129169928446,8.066666666666666
9.0,3.0,3.0,0,1,0,1,14,3,10,0,0,0,0,0,0,0.9339609140723742,0.45724888730673835,0.26080390377568385,8.066666666666666
10.0,3.0,3.0,0,1,0,1,2,6,10,0,0,0,0,0,0,0.9721947382822144,0.45724888730673835,0.2883035596229231,9.066666666666666
5.0,4.0,2.0,0,0,0,1,14,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.31882473823817253,6.066666666666666
6.0,4.0,2.0,0,0,0,1,16,10,10,0,0,0,0,0,0,0.9324811106125915,0.45724888730673835,0.0,7.566666666666666
6.0,4.0,2.0,0,0,0,1,14,10,10,0,0,0,0,0,0,0.9324811106125915,0.45724888730673835,0.0,8.066666666666666
6.0,4.0,2.0,0,0,0,1,14,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.0,6.066666666666666
5.0,4.0,2.0,0,0,0,1,14,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.31882473823817253,6.066666666666666
7.0,3.0,3.0,0,1,0,1,14,2,10,0,0,0,0,1,0,0.9187642325429349,0.45724888730673835,0.016071129169928446,8.066666666666666
8.0,3.0,3.0,0,1,0,1,14,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.2180368718058342,6.066666666666666
5.0,4.0,2.0,0,0,0,1,14,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.31882473823817253,6.066666666666666
7.0,4.0,2.0,0,1,0,1,2,10,10,0,0,0,0,0,0,0.9324811106125915,0.45724888730673835,0.016071129169928446,9.066666666666666
18.0,3.0,3.0,0,1,2,1,6,2,10,0,0,0,0,1,0,0.9187642325429349,0.45724888730673835,0.4905142371734916,7.066666666666666
18.0,3.0,3.0,0,1,2,1,6,2,10,0,0,0,0,1,0,0.9187642325429349,0.45724888730673835,0.4905142371734916,7.066666666666666
18.0,3.0,3.0,0,1,2,1,6,2,10,0,0,0,0,1,0,0.9187642325429349,0.45724888730673835,0.4905142371734916,7.066666666666666
19.0,3.0,3.0,0,1,2,1,6,6,10,0,0,0,0,0,0,0.9721947382822144,0.45724888730673835,0.3591694297061343,7.066666666666666
19.0,3.0,3.0,0,1,2,1,13,6,10,0,0,0,0,0,0,0.9721947382822144,0.45724888730673835,0.3591694297061343,7.566666666666666
7.0,4.0,2.0,0,1,0,1,6,1,10,0,0,0,0,1,0,0.9251563221485627,0.45724888730673835,0.016071129169928446,7.066666666666666
4.0,4.0,2.0,0,0,3,1,3,10,10,0,0,0,0,0,0,0.9324811106125915,0.45724888730673835,0.37654461993618576,8.066666666666666
7.0,4.0,2.0,0,1,0,1,6,10,10,0,0,0,0,0,0,0.9324811106125915,0.45724888730673835,0.016071129169928446,7.066666666666666
7.0,4.0,2.0,0,1,0,1,2,10,10,0,0,0,0,0,0,0.9324811106125915,0.45724888730673835,0.016071129169928446,9.066666666666666
6.0,4.0,2.0,0,0,0,1,14,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.0,6.066666666666666
9.0,4.0,2.0,0,1,0,1,14,1,10,0,0,0,0,1,0,0.9251563221485627,0.45724888730673835,0.26080390377568385,8.066666666666666
4.0,4.0,2.0,0,0,3,1,14,10,10,0,0,0,0,0,0,0.9324811106125915,0.45724888730673835,0.37654461993618576,8.066666666666666
6.0,4.0,2.0,0,0,0,1,14,2,10,0,0,0,0,1,0,0.9187642325429349,0.45724888730673835,0.0,8.066666666666666
9.0,4.0,2.0,0,1,0,1,14,2,10,0,0,0,0,1,0,0.9187642325429349,0.45724888730673835,0.26080390377568385,8.066666666666666
20.0,3.0,3.0,0,1,2,1,13,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.447240418980331,5.566666666666666
19.0,3.0,3.0,0,1,2,0,4,10,10,0,0,0,0,1,0,0.9324811106125915,0.45724888730673835,0.3591694297061343,8.509634166666666
21.0,3.0,3.0,0,0,3,1,14,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.16978680851927425,6.066666666666666
21.0,3.0,3.0,0,0,3,1,11,8,10,0,0,0,0,0,0,0.930798755013113,0.45724888730673835,0.16978680851927425,7.066666666666666
19.0,3.0,3.0,0,1,2,1,7,10,10,0,0,0,0,0,0,0.9324811106125915,0.45724888730673835,0.3591694297061343,7.566666666666666
19.0,3.0,3.0,0,1,2,1,7,10,10,0,0,0,0,0,0,0.9324811106125915,0.45724888730673835,0.3591694297061343,7.566666666666666
4.0,4.0,2.0,0,0,3,1,14,1,10,0,0,0,0,1,0,0.9251563221485627,0.45724888730673835,0.37654461993618576,8.066666666666666
8.0,4.0,2.0,0,1,0,1,14,1,10,0,0,0,0,1,0,0.9251563221485627,0.45724888730673835,0.2180368718058342,8.066666666666666
19.0,3.0,3.0,0,1,2,1,14,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.3591694297061343,6.066666666666666
20.0,4.0,2.0,0,1,2,1,14,10,10,0,0,0,0,0,0,0.9324811106125915,0.45724888730673835,0.447240418980331,8.066666666666666
19.0,3.0,3.0,0,1,2,1,14,6,10,0,0,0,0,0,0,0.9721947382822144,0.45724888730673835,0.3591694297061343,8.066666666666666
18.0,4.0,2.0,0,1,2,1,14,9,10,0,0,0,0,1,0,0.9324045395606709,0.45724888730673835,0.4905142371734916,8.066666666666666
20.0,4.0,2.0,0,1,2,1,14,2,10,0,0,0,0,1,0,0.9187642325429349,0.45724888730673835,0.447240418980331,8.066666666666666
19.0,4.0,2.0,0,1,2,1,14,3,10,0,0,0,0,0,0,0.9339609140723742,0.45724888730673835,0.3591694297061343,8.066666666666666
19.0,4.0,2.0,0,1,2,1,14,2,10,0,0,0,0,1,0,0.9187642325429349,0.45724888730673835,0.3591694297061343,8.066666666666666
20.0,4.0,2.0,0,1,2,1,14,7,10,0,0,0,0,0,0,0.9420339522820552,0.45724888730673835,0.447240418980331,8.066666666666666
21.0,3.0,3.0,0,0,3,1,14,0,10,0,0,0,0,0,0,0.0,0.45724888730673835,0.16978680851927425,6.066666666666666
21.0,3.0,3.0,0,0,3,1,14,3,10,0,0,0,0,0,0,0.9339609140723742,0.45724888730673835,0.16978680851927425,8.066666666666666
21.0,3.0,3.0,0,0,3,1,14,9,10,0,0,0,0,1,0,0.9324045395606709,0.45724888730673835,0.16978680851927425,8.066666666666666
